Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
9,93346;42;38,27999878;111;176
9,934244;41,59999847;38,61000061;112;178
9,935036;41,79999924;38,27999878;111;178
9,93582;41,79999924;38,27999878;110;176
9,936604;42;38,27999878;115;176
9,937388;42;38,61000061;122;178
9,938172;41,59999847;38,61000061;122;177
9,938956;41,79999924;38,93999863;120;177
9,93974;41,79999924;38,93999863;121;178
9,940524;41,79999924;38,27999878;116;178
9,941308;42,40000153;38,27999878;115;178
9,942092;42;38,61000061;115;176
9,94288;42;38,61000061;114;175
9,94366;41,79999924;38,61000061;114;177
9,944444;41,79999924;38,93999863;98;176
9,945228;42;38,93999863;113;178
9,946016;41,59999847;38,27999878;113;178
9,946796;42;38,27999878;115;176
9,94758;42;38,61000061;116;177
9,948372;41,79999924;38,93999863;125;178
9,949156;42;38,27999878;115;174
9,94994;42,20000076;38,61000061;122;176
9,950724;42;38,27999878;119;176
9,951508;42;38,61000061;112;178
9,9523;41,79999924;38,27999878;115;179
9,953088;42,20000076;38,27999878;111;178
9,953868;41,59999847;38,93999863;112;177
9,95466;41,79999924;38,93999863;106;177
9,955444;41,79999924;38,27999878;109;178
9,956232;42,20000076;38,27999878;111;179
9,957012;42;38,27999878;115;178
9,957796;41,59999847;38,61000061;117;178
9,958588;41,79999924;38,27999878;117;178
9,959372;42,20000076;38,27999878;125;178
9,960156;42;38,61000061;117;176
9,96094;42;38,61000061;120;179
9,961724;41,59999847;38,61000061;116;177
9,962508;41,79999924;38,93999863;112;177
9,963292;41,79999924;38,93999863;113;178
9,964076;41,79999924;38,27999878;117;178
9,96486;42,20000076;38,27999878;110;178
9,965644;42,20000076;37,95000076;111;176
9,966432;42;37,29000092;112;175
9,967212;41,79999924;38,61000061;114;177
9,967996;41,79999924;38,93999863;119;175
9,96878;41,79999924;38,93999863;118;177
9,969568;42;38,27999878;117;178
9,970348;42,20000076;39,27000046;125;178
9,971132;42;38,61000061;112;177
9,971924;41,79999924;38,93999863;112;178
9,972708;42,20000076;38,27999878;113;178
9,973492;42,20000076;38,93999863;111;176
9,974276;42;38,61000061;111;176
9,97506;42;38,61000061;112;179
9,975852;42;38,61000061;111;178
9,97664;42,20000076;38,27999878;111;178
9,97742;42,20000076;38,93999863;120;177
9,978212;41,79999924;38,93999863;114;177
9,978996;42,20000076;38,27999878;121;178
9,979784;42,20000076;38,27999878;115;178
9,980564;42,20000076;38,61000061;118;176
9,981348;42;38,61000061;117;179
9,98214;42;38,93999863;111;178
9,982924;42,20000076;38,27999878;116;178
9,983708;42,20000076;38,61000061;112;183
9,984492;42;38,61000061;111;173
9,985276;41,79999924;38,61000061;112;177
9,98606;41,79999924;38,93999863;109;177
9,986844;41,79999924;38,93999863;113;179
9,987628;42,20000076;38,27999878;119;178
9,988412;42,20000076;38,27999878;120;176
9,989196;42;38,61000061;121;176
9,989984;41,59999847;38,61000061;118;177
9,990764;41,79999924;38,93999863;116;177
9,991548;41,79999924;38,93999863;113;177
9,992332;42;38,93999863;113;178
9,99312;42,20000076;38,27999878;113;178
9,9939;42,20000076;38,27999878;111;176
9,994684;42;38,61000061;110;177
9,995476;42;38,93999863;112;179
9,99626;42,20000076;38,27999878;111;178
9,997044;42,40000153;38,27999878;120;178
9,997828;42;38,61000061;120;177
9,998612;42;38,61000061;123;178
9,999404;42,20000076;38,27999878;121;176
10,000192;42,40000153;38,27999878;114;176
10,000972;42,40000153;39,59999847;122;179
10,001764;42;38,93999863;109;178
10,002548;42,40000153;38,93999863;116;178
10,003336;42,40000153;38,61000061;115;178
10,004116;42,20000076;38,61000061;107;177
10,0049;42;38,61000061;113;177
10,005692;42,20000076;38,93999863;108;178
10,006476;42,40000153;38,27999878;113;180
10,00726;42,20000076;38,27999878;118;176
10,008044;42;38,61000061;122;176
10,008828;41,79999924;38,93999863;118;175
10,009612;41,79999924;39,27000046;119;175
10,010396;42,59999847;38,93999863;116;178
10,01118;42,20000076;38,93999863;113;178
10,011964;42,20000076;38,61000061;116;176
10,012748;42,40000153;38,61000061;114;175
10,013536;42;39,59999847;114;176
10,014316;41,79999924;39,27000046;114;177
10,0151;42;38,93999863;112;177
10,015884;42,20000076;38,93999863;113;178
10,016672;42,59999847;38,27999878;115;178
10,017452;42,20000076;38,61000061;120;176
10,018236;42;38,61000061;117;177
10,019028;42,20000076;38,27999878;125;178
10,019812;42,20000076;38,61000061;117;178
10,020596;42,40000153;38,61000061;122;176
10,02138;42,40000153;38,61000061;118;175
10,022164;42;39,27000046;114;178
10,022956;42,40000153;38,61000061;117;178
10,023744;42,40000153;38,61000061;108;176
10,024524;42,20000076;38,93999863;117;176
10,025316;42,20000076;38,93999863;107;178
10,0261;42,40000153;38,61000061;113;178
10,026888;42,20000076;38,61000061;115;176
10,027668;42;38,61000061;122;175
10,028452;42;38,93999863;121;178
10,029244;42,20000076;38,93999863;117;179
10,030028;42,40000153;38,61000061;126;176
10,030812;42,40000153;38,61000061;114;178
10,031596;42;39,27000046;116;177
10,03238;42;39,27000046;115;181
10,033164;42;38,93999863;111;178
10,033948;42,20000076;38,93999863;113;179
10,034732;42,40000153;38,61000061;111;178
10,035516;42,20000076;38,61000061;113;176
10,0363;42;38,61000061;116;176
10,037088;42;39,59999847;118;177
10,037868;42;39,59999847;130;179
10,038652;42;38,93999863;125;178
10,039436;42,20000076;38,93999863;121;178
10,040224;42,40000153;38,61000061;120;176
10,041004;42,40000153;39,27000046;123;176
10,041788;42;39,27000046;112;179
10,04258;42,40000153;38,93999863;117;178
10,043364;42,40000153;38,61000061;113;176
10,044148;42,40000153;38,61000061;111;176
10,044932;42;38,93999863;114;176
10,045716;42;39,59999847;110;178
10,046508;42,40000153;38,61000061;115;176
10,047296;42,40000153;38,61000061;119;176
10,048076;42;38,93999863;127;177
10,048868;42,20000076;38,93999863;117;178
10,049652;42,40000153;38,61000061;125;176
10,05044;42,40000153;38,61000061;120;176
10,05122;42,40000153;39,27000046;116;176
10,052004;42;39,27000046;121;179
10,052796;42,20000076;38,61000061;115;176
10,05358;42,40000153;38,61000061;117;177
10,054364;42,40000153;38,61000061;116;177
10,055148;42;39,27000046;112;177
10,055932;42;39,59999847;114;177
10,056716;42,20000076;38,93999863;116;178
10,0575;42,40000153;38,93999863;121;179
10,058284;43,20000076;38,61000061;125;176
10,059068;42,40000153;38,61000061;126;176
10,059852;42;39,27000046;122;177
10,06064;42,79999924;39,59999847;126;177
10,06142;42,20000076;39,59999847;118;177
10,062204;42,40000153;38,93999863;116;179
10,062988;42,40000153;38,93999863;119;178
10,063776;42,40000153;38,61000061;114;176
10,064556;42,40000153;38,61000061;114;176
10,06534;42;38,61000061;113;177
10,066132;42,40000153;38,93999863;117;178
10,066916;42,40000153;38,61000061;117;176
10,0677;42,40000153;38,61000061;122;176
10,068484;42;39,59999847;122;175
10,069268;42;39,59999847;122;176
10,07006;42,40000153;38,61000061;125;178
10,070848;42,40000153;38,61000061;114;175
10,071628;42;38,93999863;123;178
10,07242;42,40000153;38,93999863;113;184
10,073204;42,40000153;38,93999863;118;178
10,073992;42,40000153;38,61000061;118;177
10,074772;42;39,27000046;110;177
10,075556;42,40000153;40,25999832;115;178
10,076348;42,40000153;38,61000061;114;178
10,077132;42,40000153;39,27000046;120;176
10,077916;42,40000153;38,61000061;122;177
10,0787;42;39,59999847;126;177
10,079484;42;39,59999847;120;176
10,080268;42,20000076;38,93999863;119;178
10,081052;42,40000153;38,93999863;121;179
10,081836;42,40000153;38,93999863;116;176
10,08262;42,40000153;39,27000046;118;176
10,083404;42,40000153;39,27000046;115;177
10,084192;42;39,59999847;114;177
10,084972;42,20000076;39,93000031;116;177
10,085756;42,20000076;38,93999863;112;186
10,08654;42,40000153;38,93999863;115;178
10,087328;42,40000153;38,61000061;125;177
10,088108;42,40000153;39,27000046;126;177
10,088892;42;39,27000046;121;178
10,089684;42,59999847;38,61000061;127;178
10,090468;42,40000153;38,61000061;121;176
10,091252;42,40000153;39,27000046;122;176
10,092036;42,40000153;39,27000046;116;177
10,09282;42;39,59999847;115;178
10,093612;42,40000153;38,61000061;115;178
10,0944;42,40000153;38,61000061;110;176
10,09518;42;39,27000046;116;178
10,095972;42,59999847;38,93999863;111;178
10,096756;42,40000153;38,61000061;118;178
10,097544;42,40000153;39,27000046;120;177
10,098324;42,40000153;39,27000046;126;177
10,099108;42;38,93999863;123;178
10,0999;42,40000153;38,93999863;117;176
10,100684;42,40000153;39,27000046;126;177
10,101468;42,79999924;39,59999847;114;177
10,102252;42,20000076;39,59999847;114;177
10,103036;42,59999847;39,59999847;116;177
10,10382;42,20000076;38,93999863;109;178
10,104604;42,40000153;38,93999863;113;178
10,105388;42,40000153;38,93999863;109;176
10,106172;42,79999924;39,27000046;109;178
10,106956;42;39,27000046;116;176
10,107744;42,20000076;39,59999847;118;177
10,108524;42;39,59999847;113;177
10,109308;42,59999847;38,93999863;119;178
10,110092;42,59999847;38,93999863;111;176
10,11088;42,40000153;39,27000046;114;176
10,11166;42,40000153;39,27000046;114;176
10,112444;42;39,59999847;105;178
10,113236;42,59999847;38,93999863;110;178
10,11402;42,40000153;38,93999863;106;178
10,114804;42,40000153;39,27000046;107;174
10,115588;42;39,59999847;95;177
10,116372;42,20000076;39,59999847;106;178
10,117164;42,79999924;38,93999863;113;178
10,117952;42,40000153;39,27000046;114;175
10,118732;42,40000153;39,27000046;119;179
10,119524;42,59999847;38,93999863;109;178
10,120308;42,40000153;38,93999863;119;176
10,121096;42,40000153;39,93000031;114;175
10,121876;42,59999847;39,59999847;106;177
10,12266;42,59999847;39,59999847;113;178
10,123452;42,40000153;39,27000046;107;176
10,124236;42,40000153;39,27000046;106;176
10,12502;42,40000153;39,27000046;104;177
10,125804;42,20000076;39,59999847;104;175
10,126588;42,59999847;39,59999847;107;177
10,127372;42,20000076;38,93999863;115;178
10,128156;42,79999924;38,93999863;113;176
10,12894;42,40000153;39,27000046;117;176
10,129724;42,40000153;39,27000046;114;175
10,130508;42,40000153;39,59999847;110;177
10,131296;42,59999847;39,93000031;110;177
10,132076;42,59999847;39,59999847;105;178
10,13286;42,59999847;39,59999847;108;179
10,133644;42,40000153;39,27000046;106;176
10,134432;42,40000153;39,27000046;106;177
10,135212;42,79999924;39,27000046;106;177
10,135996;42,40000153;39,59999847;103;178
10,136788;42,40000153;38,93999863;109;178
10,137572;42,40000153;39,27000046;110;176
10,138356;42,40000153;39,27000046;120;177
10,13914;42,20000076;39,59999847;112;181
10,139924;42;39,59999847;112;172
10,140716;42,79999924;39,27000046;115;178
10,141504;42,40000153;39,93000031;106;175
10,142284;42,40000153;39,27000046;113;178
10,143076;42,79999924;38,93999863;104;178
10,14386;42,40000153;39,27000046;107;176
10,144648;42,40000153;39,93000031;107;176
10,145428;42,40000153;39,59999847;94;177
10,146212;42,59999847;39,93000031;105;178
10,147004;42,79999924;38,61000061;111;176
10,147788;42,40000153;39,27000046;114;177
10,148572;42,40000153;39,59999847;114;177
10,149356;42,59999847;39,93000031;114;177
10,15014;42,59999847;39,59999847;109;177
10,150924;42,59999847;39,27000046;111;179
10,151708;42,79999924;38,93999863;107;178
10,152492;42,79999924;39,27000046;109;177
10,153276;42,40000153;39,27000046;108;175
10,15406;42,40000153;39,59999847;106;177
10,154848;42,59999847;39,59999847;106;177
10,155628;42,59999847;39,59999847;108;178
10,156412;42,79999924;39,27000046;109;179
10,157196;42,79999924;39,27000046;113;178
10,157984;42,40000153;39,27000046;122;176
10,158764;42,40000153;39,59999847;120;177
10,159548;42,59999847;39,93000031;115;178
10,16034;42,79999924;39,27000046;123;178
10,161124;42,79999924;39,27000046;113;178
10,161908;42,79999924;39,59999847;115;176
10,162692;42,59999847;39,93000031;114;177
10,163476;42;40,25999832;108;178
10,164268;42,79999924;39,27000046;111;176
10,165056;42,40000153;39,27000046;110;173
10,165836;42,59999847;39,27000046;111;178
10,166628;42,79999924;38,93999863;113;176
10,167412;42,79999924;39,27000046;122;176
10,1682;42,40000153;39,27000046;121;176
10,16898;42,59999847;39,59999847;122;176
10,169764;42,59999847;39,93000031;121;178
10,170556;42,79999924;39,27000046;113;176
10,17134;42,79999924;39,59999847;122;177
10,172124;42,59999847;39,59999847;112;185
10,172908;42,20000076;39,93000031;117;177
10,173692;42,59999847;39,93000031;111;177
10,174476;42,59999847;39,27000046;109;179
10,17526;42,79999924;38,93999863;115;176
10,176044;42,79999924;39,27000046;114;176
10,176828;42,79999924;39,27000046;116;176
10,177612;42,59999847;39,59999847;123;177
10,1784;42,59999847;39,93000031;122;178
10,17918;42,59999847;39,59999847;119;178
10,179964;42,40000153;39,27000046;125;178
10,180748;42,79999924;39,27000046;119;178
10,181536;42,79999924;39,27000046;120;183
10,182316;42,79999924;39,59999847;120;177
10,1831;42,59999847;39,93000031;115;178
10,183892;42,79999924;39,27000046;113;178
10,184676;42,40000153;39,27000046;113;165
10,18546;42,59999847;39,59999847;114;176
10,186244;42,59999847;39,93000031;112;177
10,187028;43;40,25999832;119;176
10,18782;42,79999924;39,27000046;124;177
10,188608;42,79999924;39,59999847;122;175
10,189388;42,40000153;39,59999847;127;178
10,19018;42,79999924;38,27999878;116;177
10,190964;42,79999924;39,27000046;123;176
10,191752;42,79999924;39,93000031;118;174
10,192532;42,59999847;39,93000031;116;177
10,193316;42,59999847;40,25999832;121;178
10,194108;42,79999924;39,27000046;116;177
10,194892;42,79999924;39,27000046;115;176
10,195676;42,59999847;39,59999847;116;177
10,19646;42,59999847;40,25999832;116;179
10,197244;42,59999847;39,59999847;122;179
10,198028;42,79999924;39,59999847;125;178
10,198812;42,79999924;39,27000046;121;178
10,199596;42,79999924;39,27000046;127;177
10,20038;42,79999924;39,93000031;122;177
10,201164;42,59999847;39,93000031;122;177
10,201952;43;40,59000015;118;177
10,202732;42,79999924;39,59999847;121;178
10,203516;42,79999924;39,27000046;117;179
10,2043;42,79999924;38,61000061;115;176
10,205088;42,79999924;39,27000046;115;178
10,205868;42,59999847;39,93000031;114;177
10,206652;42,59999847;39,93000031;117;178
10,207444;42,79999924;39,27000046;125;176
10,208228;43;39,93000031;122;176
10,209012;42,59999847;38,27999878;132;177
10,209796;42,59999847;39,93000031;118;173
10,21058;42,59999847;40,25999832;118;176
10,211372;42,79999924;39,59999847;123;176
10,21216;42,79999924;39,93000031;115;177
10,21294;42,79999924;39,59999847;121;178
10,213732;43;39,27000046;113;176
10,214516;42,79999924;39,93000031;115;176
10,215304;42,79999924;39,93000031;115;177
10,216084;42,59999847;39,93000031;100;177
10,216868;42,59999847;40,25999832;120;178
10,21766;43,20000076;39,59999847;122;177
10,218444;43,59999847;39,93000031;122;177
10,219228;42,59999847;39,93000031;123;179
10,220012;42,59999847;40,25999832;124;178
10,220796;42,59999847;40,25999832;117;179
10,22158;43;39,59999847;119;179
10,222364;43;39,59999847;117;178
10,223148;42,79999924;39,93000031;118;177
10,223932;42,79999924;39,93000031;114;177
10,224716;43;39,93000031;115;177
10,225504;42,59999847;40,25999832;112;178
10,226284;42,79999924;39,59999847;113;177
10,227068;42,79999924;39,27000046;123;176
10,227852;42,79999924;39,59999847;121;176
10,22864;42,79999924;39,93000031;128;173
10,22942;42,79999924;39,93000031;123;177
10,230204;43;40,25999832;116;178
10,230996;43,20000076;39,59999847;125;177
10,23178;42,79999924;39,93000031;114;176
10,232564;42,40000153;39,93000031;118;177
10,233348;43;40,25999832;114;177
10,234132;42,59999847;40,25999832;112;178
10,234924;42,79999924;39,93000031;118;178
10,235712;42,59999847;39,93000031;112;177
10,236492;42,59999847;39,27000046;116;178
10,237284;43;39,93000031;123;178
10,238068;42,79999924;39,93000031;126;178
10,238856;42,59999847;39,93000031;122;176
10,239636;42,59999847;40,25999832;124;177
10,24042;42,59999847;40,25999832;123;178
10,241212;42,79999924;39,93000031;120;179
10,241996;43;39,93000031;120;177
10,24278;42,59999847;40,25999832;116;177
10,243564;43;40,25999832;112;178
10,244348;42,79999924;39,59999847;113;179
10,245132;43;39,27000046;113;178
10,245916;43,20000076;39,59999847;115;176
10,2467;42,79999924;39,93000031;118;176
10,247484;42,79999924;39,93000031;118;177
10,248268;43;40,25999832;125;177
10,249056;43;40,25999832;124;178
10,249836;43;40,25999832;117;178
10,25062;43;39,27000046;123;178
10,251404;43,20000076;39,93000031;115;177
10,252192;42,79999924;39,93000031;118;177
10,252972;43;39,93000031;118;179
10,253756;43;40,25999832;109;178
10,254548;42,79999924;39,93000031;118;177
10,255332;42,79999924;39,93000031;110;178
10,256116;42,79999924;39,93000031;112;177
10,2569;43;40,25999832;116;179
10,257684;43;40,25999832;123;178
10,258476;42,79999924;39,93000031;124;176
10,259264;43;40,25999832;122;181
10,260044;43;39,27000046;129;178
10,260836;43,20000076;39,93000031;115;176
10,26162;43,20000076;39,59999847;122;177
10,262408;43;40,25999832;118;177
10,263188;43;40,25999832;114;178
10,263972;43;40,25999832;118;176
10,264764;42,79999924;39,93000031;114;177
10,265548;43;40,25999832;112;177
10,266332;43;40,25999832;117;178
10,267116;43;40,25999832;119;177
10,2679;43;39,59999847;125;178
10,268684;43,20000076;39,59999847;129;176
10,269468;43,20000076;39,93000031;120;177
10,270252;42,79999924;39,93000031;122;177
10,271036;43;40,25999832;106;177
